,output_state,experiment,diagnosis,invalid_loss_value,max_memory_allocated,final_batch_size,project,linear_probing,curve_length
15801,xx,44588138223888900_tfds-icgen_cycle_gan_apple2orange_8_v1,success,,,,,,
15802,xx,47332529346819548_tfds-icgen_fashion_mnist_10_v1,success,,,,,,
15803,xx,44602860682675981_tfds-icgen_fashion_mnist_10_v1,success,,,,,,
15804,xx,4735560460702651_tfds-icgen_cars196_7_v1,success,,,,,,
15805,xx,53004862878825815_tfds-icgen_cmaterdb_telugu_3_v1,success,,,,,,
15806,xx,53067503548833046_tfds-icgen_cycle_gan_ukiyoe2photo_12_v1,success,,,,,,
15807,xx,53104605659933464_tfds-icgen_cmaterdb_telugu_1_v1,success,,,,,,
15808,xx,4461015031473460_tfds-icgen_cmaterdb_devanagari_14_v1,success,,,,,,
15809,xx,47363059738095008_tfds-icgen_cifar100_3_v1,success,,,,,,
15810,xx,5310687235595949_tfds-icgen_cassava_6_v1,success,,,,,,
15811,xx,4461700696590408_tfds-icgen_cycle_gan_vangogh2photo_5_v1,success,,,,,,
15812,xx,53151889204205867_tfds-icgen_mnist_9_v1,success,,,,,,
15813,xx,446362674361528389_tfds-icgen_omniglot_10_v1,success,,,,,,
15814,xx,474081684170335567_tfds-icgen_kmnist_10_v1,success,,,,,,
15815,xx,4742416414830482_tfds-icgen_cassava_1_v1,success,,,,,,
15816,xx,44639874751444823_tfds-icgen_deep_weeds_9_v1,success,,,,,,
15817,xx,531789675157023_tfds-icgen_visual_domain_decathlon_dtd_6_v1,success,,,,,,
15818,xx,47424310336052236_tfds-icgen_cycle_gan_iphone2dslr_flower_2_v1,success,,,,,,
15819,xx,5317900608656359_tfds-icgen_oxford_iiit_pet_1_v1,success,,,,,,
15820,xx,5321523577695674_tfds-icgen_cifar100_1_v1,success,,,,,,
15821,xx,44658640234325434_tfds-icgen_cmaterdb_telugu_5_v1,success,,,,,,
15822,xx,4467509667944733_tfds-icgen_cats_vs_dogs_11_v1,success,,,,,,
15823,xx,4752733483362998_tfds-icgen_cycle_gan_vangogh2photo_2_v1,success,,,,,,
15824,xx,447006764148439437_tfds-icgen_fashion_mnist_2_v1,success,,,,,,
15825,xx,4761427377544649_tfds-icgen_cmaterdb_telugu_10_v1,success,,,,,,
15826,xx,5322014964095288_tfds-icgen_cars196_9_v1,success,,,,,,
15827,xx,53269631422556853_tfds-icgen_malaria_13_v1,success,,,,,,
15828,xx,53324689160250355_tfds-icgen_cmaterdb_bangla_6_v1,success,,,,,,
15829,xx,47623488283365275_tfds-icgen_cifar10_4_v1,success,,,,,,
15830,xx,53358548736339869_tfds-icgen_cycle_gan_apple2orange_1_v1,success,,,,,,
15831,xx,44740345990803227_tfds-icgen_stanford_dogs_5_v1,success,,,,,,
15832,xx,44741028669445364_tfds-icgen_cycle_gan_maps_2_v1,success,,,,,,
15833,xx,53365615944956416_tfds-icgen_uc_merced_2_v1,success,,,,,,
15834,xx,44772832780601089_tfds-icgen_cycle_gan_facades_9_v1,success,,,,,,
15835,xx,47626715342705646_tfds-icgen_horses_or_humans_6_v1,success,,,,,,
15836,xx,47633467653874811_tfds-icgen_cifar10_10_v1,success,,,,,,
15837,xx,44940931971759168_tfds-icgen_stanford_dogs_2_v1,success,,,,,,
15838,xx,47649725612892238_tfds-icgen_cycle_gan_horse2zebra_7_v1,success,,,,,,
15839,xx,53383292846149908_tfds-icgen_mnist_6_v1,success,,,,,,
15840,xx,53410180690539254_tfds-icgen_cycle_gan_facades_1_v1,success,,,,,,
15841,xx,4497135146494464_tfds-icgen_cycle_gan_facades_3_v1,success,,,,,,
15842,xx,5341029562234949_tfds-icgen_cmaterdb_telugu_12_v1,success,,,,,,
15843,xx,47658393383415304_tfds-icgen_cmaterdb_bangla_14_v1,success,,,,,,
15844,xx,44985543823415020_tfds-icgen_eurosat_rgb_11_v1,success,,,,,,
15845,xx,4499771645312006_tfds-icgen_cycle_gan_vangogh2photo_12_v1,success,,,,,,
15846,xx,4771360177312838_tfds-icgen_cmaterdb_devanagari_5_v1,success,,,,,,
15847,xx,5342807944372783_tfds-icgen_cycle_gan_summer2winter_yosemite_10_v1,success,,,,,,
15848,xx,53462383975918273_tfds-icgen_cmaterdb_telugu_10_v1,success,,,,,,
15849,xx,53576107773133306_tfds-icgen_cycle_gan_ukiyoe2photo_3_v1,success,,,,,,
15850,xx,53615531315675787_tfds-icgen_cassava_11_v1,success,,,,,,
15851,xx,4772064890379206_tfds-icgen_eurosat_rgb_12_v1,success,,,,,,
15852,xx,45012702841686436_tfds-icgen_oxford_iiit_pet_11_v1,success,,,,,,
15853,xx,45016627650618339_tfds-icgen_deep_weeds_6_v1,success,,,,,,
15854,xx,53653619482676817_tfds-icgen_cmaterdb_bangla_7_v1,success,,,,,,
15855,xx,45052853074263127_tfds-icgen_caltech101_10_v1,success,,,,,,
15856,xx,477373480150351628_tfds-icgen_cycle_gan_horse2zebra_3_v1,success,,,,,,
15857,xx,478038743285351_tfds-icgen_imagenette_3_v1,success,,,,,,
15858,xx,450618406728517704_tfds-icgen_cycle_gan_horse2zebra_9_v1,success,,,,,,
15859,xx,536789608858863038_tfds-icgen_imagenette_8_v1,success,,,,,,
15860,xx,47848084336648015_tfds-icgen_stanford_dogs_13_v1,success,,,,,,
15861,xx,53686208893196370_tfds-icgen_cmaterdb_telugu_9_v1,success,,,,,,
15862,xx,4506191730911452_tfds-icgen_cmaterdb_devanagari_7_v1,success,,,,,,
15863,xx,4786426801550129_tfds-icgen_horses_or_humans_14_v1,success,,,,,,
15864,xx,45097623768301551_tfds-icgen_cycle_gan_iphone2dslr_flower_4_v1,success,,,,,,
15865,xx,479053110691410346_tfds-icgen_eurosat_rgb_6_v1,success,,,,,,
15866,xx,450992087311211715_tfds-icgen_cmaterdb_devanagari_2_v1,success,,,,,,
15867,xx,53704017221517293_tfds-icgen_rock_paper_scissors_15_v1,success,,,,,,
15868,xx,53759237732948021_tfds-icgen_cycle_gan_apple2orange_5_v1,success,,,,,,
15869,xx,5377702674533526_tfds-icgen_cycle_gan_summer2winter_yosemite_6_v1,success,,,,,,
15870,xx,4791906486162060_tfds-icgen_colorectal_histology_2_v1,success,,,,,,
15871,xx,53858701850115629_tfds-icgen_cifar100_7_v1,success,,,,,,
15872,xx,5387204093008612_tfds-icgen_cars196_5_v1,success,,,,,,
15873,xx,451077419212195733_tfds-icgen_visual_domain_decathlon_dtd_4_v1,success,,,,,,
15874,xx,479303054875809631_tfds-icgen_rock_paper_scissors_7_v1,success,,,,,,
15875,xx,45123454908605886_tfds-icgen_imagenette_4_v1,success,,,,,,
15876,xx,47947843654154913_tfds-icgen_uc_merced_8_v1,success,,,,,,
15877,xx,53888095803106383_tfds-icgen_uc_merced_8_v1,success,,,,,,
15878,xx,45136740583962006_tfds-icgen_uc_merced_9_v1,success,,,,,,
15879,xx,4517111150007444_tfds-icgen_uc_merced_2_v1,success,,,,,,
15880,xx,47986373485432986_tfds-icgen_cycle_gan_maps_3_v1,success,,,,,,
15881,xx,53914074410785419_tfds-icgen_cmaterdb_bangla_1_v1,success,,,,,,
15882,xx,45173382672886523_tfds-icgen_uc_merced_13_v1,success,,,,,,
15883,xx,5394058383503775_tfds-icgen_cats_vs_dogs_3_v1,success,,,,,,
15884,xx,53959895656375004_tfds-icgen_fashion_mnist_3_v1,success,,,,,,
15885,xx,451758344229245411_tfds-icgen_eurosat_rgb_12_v1,success,,,,,,
15886,xx,48014794541827550_tfds-icgen_cars196_13_v1,success,,,,,,
15887,xx,5396378169499230_tfds-icgen_visual_domain_decathlon_dtd_5_v1,success,,,,,,
15888,xx,48071499867556560_tfds-icgen_cars196_15_v1,success,,,,,,
15889,xx,53976886416020651_tfds-icgen_kmnist_3_v1,success,,,,,,
15890,xx,453672923944188623_tfds-icgen_tf_flowers_8_v1,success,,,,,,
15891,xx,48082703702139013_tfds-icgen_cycle_gan_horse2zebra_14_v1,success,,,,,,
15892,xx,53983446311874485_tfds-icgen_rock_paper_scissors_13_v1,success,,,,,,
15893,xx,53984779220749744_tfds-icgen_cycle_gan_facades_10_v1,success,,,,,,
15894,xx,4808696826798012_tfds-icgen_oxford_iiit_pet_2_v1,success,,,,,,
15895,xx,45369321399631206_tfds-icgen_svhn_cropped_14_v1,success,,,,,,
15896,xx,4537323205557930_tfds-icgen_imagenette_11_v1,success,,,,,,
15897,xx,48151889857458106_tfds-icgen_cats_vs_dogs_1_v1,success,,,,,,
15898,xx,45377642370641171_tfds-icgen_mnist_2_v1,success,,,,,,
15899,xx,54014662571889157_tfds-icgen_cars196_5_v1,success,,,,,,
15900,xx,454028664050589679_tfds-icgen_caltech101_14_v1,success,,,,,,
15901,xx,4815553319815646_tfds-icgen_cycle_gan_maps_3_v1,success,,,,,,
15902,xx,54021620768064535_tfds-icgen_cifar10_3_v1,success,,,,,,
15903,xx,54053332952503370_tfds-icgen_cats_vs_dogs_9_v1,success,,,,,,
15904,xx,4541527131385203_tfds-icgen_cats_vs_dogs_15_v1,success,,,,,,
15905,xx,54082523482975129_tfds-icgen_cmaterdb_devanagari_8_v1,success,,,,,,
15906,xx,454198689597323366_tfds-icgen_cycle_gan_summer2winter_yosemite_6_v1,success,,,,,,
15907,xx,4815912673711782_tfds-icgen_cars196_14_v1,success,,,,,,
15908,xx,54337620340621155_tfds-icgen_caltech101_7_v1,success,,,,,,
15909,xx,5416758439082789_tfds-icgen_cmaterdb_devanagari_13_v1,success,,,,,,
15910,xx,45445565160647401_tfds-icgen_cifar100_8_v1,success,,,,,,
15911,xx,4816178304698546_tfds-icgen_kmnist_9_v1,success,,,,,,
15912,xx,48162051854915052_tfds-icgen_kmnist_1_v1,success,,,,,,
15913,xx,54359493526411079_tfds-icgen_fashion_mnist_11_v1,success,,,,,,
15914,xx,54365163417101253_tfds-icgen_cats_vs_dogs_5_v1,success,,,,,,
15915,xx,5437180301837589_tfds-icgen_cycle_gan_iphone2dslr_flower_11_v1,success,,,,,,
15916,xx,48267893038663914_tfds-icgen_visual_domain_decathlon_dtd_10_v1,success,,,,,,
15917,xx,482278387277528504_tfds-icgen_cycle_gan_iphone2dslr_flower_1_v1,success,,,,,,
15918,xx,454583909670019509_tfds-icgen_cycle_gan_iphone2dslr_flower_12_v1,success,,,,,,
15919,xx,455256796096263_tfds-icgen_stanford_dogs_14_v1,success,,,,,,
15920,xx,45489141593917320_tfds-icgen_mnist_15_v1,success,,,,,,
15921,xx,45539679544566803_tfds-icgen_svhn_cropped_11_v1,success,,,,,,
15922,xx,482779409046177900_tfds-icgen_visual_domain_decathlon_dtd_9_v1,success,,,,,,
15923,xx,5441848907461393_tfds-icgen_visual_domain_decathlon_dtd_2_v1,success,,,,,,
15924,xx,5442536428118998_tfds-icgen_cassava_15_v1,success,,,,,,
15925,xx,4554001723324677_tfds-icgen_rock_paper_scissors_8_v1,success,,,,,,
15926,xx,5446938263930108_tfds-icgen_omniglot_10_v1,success,,,,,,
15927,xx,54474152879150397_tfds-icgen_svhn_cropped_15_v1,success,,,,,,
15928,xx,48338170985745750_tfds-icgen_oxford_iiit_pet_13_v1,success,,,,,,
15929,xx,45552896613636731_tfds-icgen_cycle_gan_summer2winter_yosemite_6_v1,success,,,,,,
15930,xx,54492994751598818_tfds-icgen_horses_or_humans_9_v1,success,,,,,,
15931,xx,4557647778361997_tfds-icgen_colorectal_histology_6_v1,success,,,,,,
15932,xx,48348198314775229_tfds-icgen_rock_paper_scissors_5_v1,success,,,,,,
15933,xx,4836257170092675_tfds-icgen_cifar10_8_v1,success,,,,,,
15934,xx,5457382482652765_tfds-icgen_cars196_7_v1,success,,,,,,
15935,xx,54623664116854597_tfds-icgen_oxford_iiit_pet_13_v1,success,,,,,,
15936,xx,54582227040923638_tfds-icgen_cars196_4_v1,success,,,,,,
15937,xx,455793140009418086_tfds-icgen_omniglot_8_v1,success,,,,,,
15938,xx,48384061459778154_tfds-icgen_cmaterdb_bangla_9_v1,success,,,,,,
15939,xx,4562385930307582_tfds-icgen_cifar100_14_v1,success,,,,,,
15940,xx,456299650476819123_tfds-icgen_horses_or_humans_5_v1,success,,,,,,
15941,xx,4839921687692246_tfds-icgen_stanford_dogs_12_v1,success,,,,,,
15942,xx,45636482455646461_tfds-icgen_cmaterdb_bangla_3_v1,success,,,,,,
15943,xx,48418024997770065_tfds-icgen_cmaterdb_bangla_8_v1,success,,,,,,
15944,xx,5465347140637524_tfds-icgen_imagenet_resized_32x32_5_v1,success,,,,,,
15945,xx,54668040913133168_tfds-icgen_fashion_mnist_12_v1,success,,,,,,
15946,xx,4565051542149016_tfds-icgen_cifar10_14_v1,success,,,,,,
15947,xx,54676591297329053_tfds-icgen_stanford_dogs_14_v1,success,,,,,,
15948,xx,54679151544096856_tfds-icgen_cifar100_4_v1,success,,,,,,
15949,xx,48421384450334971_tfds-icgen_cycle_gan_horse2zebra_9_v1,success,,,,,,
15950,xx,54704882910214326_tfds-icgen_cmaterdb_devanagari_13_v1,success,,,,,,
15951,xx,4566498600622885_tfds-icgen_omniglot_8_v1,success,,,,,,
15952,xx,48428463615472214_tfds-icgen_caltech101_8_v1,success,,,,,,
15953,xx,456858790736878620_tfds-icgen_colorectal_histology_14_v1,success,,,,,,
15954,xx,54780082171599616_tfds-icgen_svhn_cropped_15_v1,success,,,,,,
15955,xx,54855965840971798_tfds-icgen_mnist_1_v1,success,,,,,,
15956,xx,48433030611687627_tfds-icgen_deep_weeds_14_v1,success,,,,,,
15957,xx,45786676328747998_tfds-icgen_rock_paper_scissors_2_v1,success,,,,,,
15958,xx,45756145211129027_tfds-icgen_deep_weeds_1_v1,success,,,,,,
15959,xx,54874927750895090_tfds-icgen_malaria_14_v1,success,,,,,,
15960,xx,45803454486498455_tfds-icgen_horses_or_humans_7_v1,success,,,,,,
15961,xx,4851774683559262_tfds-icgen_eurosat_rgb_9_v1,success,,,,,,
15962,xx,48562530639773515_tfds-icgen_cmaterdb_devanagari_15_v1,success,,,,,,
15963,xx,4591650572413437_tfds-icgen_caltech101_15_v1,success,,,,,,
15964,xx,45977887502696485_tfds-icgen_cycle_gan_summer2winter_yosemite_15_v1,success,,,,,,
15965,xx,48569771954767449_tfds-icgen_omniglot_7_v1,success,,,,,,
15966,xx,54887346771935664_tfds-icgen_visual_domain_decathlon_dtd_1_v1,success,,,,,,
15967,xx,54964555474171774_tfds-icgen_rock_paper_scissors_3_v1,success,,,,,,
15968,xx,5496729820417841_tfds-icgen_cycle_gan_ukiyoe2photo_11_v1,success,,,,,,
15969,xx,54975808993352951_tfds-icgen_cifar10_4_v1,success,,,,,,
15970,xx,4860921904494678_tfds-icgen_imagenette_11_v1,success,,,,,,
15971,xx,5502484209678190_tfds-icgen_kmnist_2_v1,success,,,,,,
15972,xx,4861044077084816_tfds-icgen_tf_flowers_13_v1,success,,,,,,
15973,xx,45987904121018891_tfds-icgen_cycle_gan_horse2zebra_2_v1,success,,,,,,
15974,xx,460183736416733457_tfds-icgen_cassava_14_v1,success,,,,,,
15975,xx,55044801810401431_tfds-icgen_cycle_gan_horse2zebra_14_v1,success,,,,,,
15976,xx,5504509550185953_tfds-icgen_eurosat_rgb_12_v1,success,,,,,,
15977,xx,4606037802482294_tfds-icgen_caltech101_14_v1,success,,,,,,
15978,xx,55045814403043002_tfds-icgen_cycle_gan_facades_4_v1,success,,,,,,
15979,xx,486271852039778_tfds-icgen_cmaterdb_devanagari_13_v1,success,,,,,,
15980,xx,46022784397431592_tfds-icgen_uc_merced_11_v1,success,,,,,,
15981,xx,55109435129431056_tfds-icgen_imagenet_resized_32x32_12_v1,success,,,,,,
15982,xx,4866024292618785_tfds-icgen_uc_merced_12_v1,success,,,,,,
15983,xx,48676187763760735_tfds-icgen_oxford_iiit_pet_8_v1,success,,,,,,
15984,xx,461748839009497197_tfds-icgen_cassava_4_v1,success,,,,,,
15985,xx,46206650117595236_tfds-icgen_cmaterdb_telugu_4_v1,success,,,,,,
15986,xx,46224975119562562_tfds-icgen_malaria_7_v1,success,,,,,,
15987,xx,487099594561364788_tfds-icgen_malaria_1_v1,success,,,,,,
15988,xx,55140468054292253_tfds-icgen_imagenet_resized_32x32_9_v1,success,,,,,,
15989,xx,5527539279763485_tfds-icgen_caltech101_11_v1,success,,,,,,
15990,xx,55167670794717806_tfds-icgen_cmaterdb_bangla_3_v1,success,,,,,,
15991,xx,55346798226279_tfds-icgen_cycle_gan_maps_9_v1,success,,,,,,
15992,xx,5536404175108174_tfds-icgen_caltech101_15_v1,success,,,,,,
15993,xx,46230498688473361_tfds-icgen_cycle_gan_horse2zebra_4_v1,success,,,,,,
15994,xx,48732755793451825_tfds-icgen_malaria_1_v1,success,,,,,,
15995,xx,48793781763262286_tfds-icgen_cmaterdb_bangla_9_v1,success,,,,,,
15996,xx,46234181126406638_tfds-icgen_cars196_14_v1,success,,,,,,
15997,xx,46253853763174684_tfds-icgen_tf_flowers_2_v1,success,,,,,,
15998,xx,48818613960549926_tfds-icgen_imagenet_resized_32x32_9_v1,success,,,,,,
15999,xx,55503062912834727_tfds-icgen_oxford_iiit_pet_14_v1,success,,,,,,
16000,xx,55515840562528649_tfds-icgen_caltech101_2_v1,success,,,,,,
16001,xx,55534037997769917_tfds-icgen_cycle_gan_apple2orange_8_v1,success,,,,,,
16002,xx,5556867766746612_tfds-icgen_deep_weeds_9_v1,success,,,,,,
16003,xx,46305967442057174_tfds-icgen_kmnist_10_v1,success,,,,,,
16004,xx,48839045876864414_tfds-icgen_caltech101_11_v1,success,,,,,,
16005,xx,46342793741728520_tfds-icgen_visual_domain_decathlon_dtd_4_v1,success,,,,,,
16006,xx,463655205912649937_tfds-icgen_cmaterdb_bangla_1_v1,success,,,,,,
16007,xx,489536001472827344_tfds-icgen_fashion_mnist_4_v1,success,,,,,,
16008,xx,46377187370279718_tfds-icgen_mnist_4_v1,success,,,,,,
16009,xx,55572176269494540_tfds-icgen_uc_merced_6_v1,success,,,,,,
16010,xx,48976578216723756_tfds-icgen_colorectal_histology_2_v1,success,,,,,,
16011,xx,5557282471288842_tfds-icgen_svhn_cropped_6_v1,success,,,,,,
16012,xx,55593167471165185_tfds-icgen_deep_weeds_8_v1,success,,,,,,
16013,xx,55630946395565957_tfds-icgen_stanford_dogs_1_v1,success,,,,,,
16014,xx,55662043569759312_tfds-icgen_imagenet_resized_32x32_15_v1,success,,,,,,
16015,xx,4905605736214185_tfds-icgen_cycle_gan_ukiyoe2photo_10_v1,success,,,,,,
16016,xx,46398375013870887_tfds-icgen_cycle_gan_summer2winter_yosemite_8_v1,success,,,,,,
16017,xx,49056424067284750_tfds-icgen_cars196_6_v1,success,,,,,,
16018,xx,4640923244803294_tfds-icgen_cycle_gan_facades_9_v1,success,,,,,,
16019,xx,5566503341426141_tfds-icgen_cmaterdb_bangla_4_v1,success,,,,,,
16020,xx,46441421853216813_tfds-icgen_horses_or_humans_13_v1,success,,,,,,
16021,xx,49059215303814552_tfds-icgen_cycle_gan_apple2orange_1_v1,success,,,,,,
16022,xx,5567526068010712_tfds-icgen_caltech101_15_v1,success,,,,,,
16023,xx,5571883447888928_tfds-icgen_omniglot_1_v1,success,,,,,,
16024,xx,464655958895175002_tfds-icgen_caltech101_13_v1,success,,,,,,
16025,xx,55765806734450971_tfds-icgen_colorectal_histology_9_v1,success,,,,,,
16026,xx,49132335631785170_tfds-icgen_imagenet_resized_32x32_1_v1,success,,,,,,
16027,xx,46507712231461441_tfds-icgen_cmaterdb_devanagari_9_v1,success,,,,,,
16028,xx,49145648769964768_tfds-icgen_imagenet_resized_32x32_5_v1,success,,,,,,
16029,xx,46568197129055955_tfds-icgen_cycle_gan_summer2winter_yosemite_7_v1,success,,,,,,
16030,xx,5583164714213793_tfds-icgen_cars196_9_v1,success,,,,,,
16031,xx,4927123389179192_tfds-icgen_oxford_iiit_pet_5_v1,success,,,,,,
16032,xx,5587702875695573_tfds-icgen_svhn_cropped_5_v1,success,,,,,,
16033,xx,5592260296681886_tfds-icgen_cycle_gan_vangogh2photo_8_v1,success,,,,,,
16034,xx,46595569103301894_tfds-icgen_cycle_gan_maps_11_v1,success,,,,,,
16035,xx,55967894881048603_tfds-icgen_uc_merced_6_v1,success,,,,,,
16036,xx,5607067302637925_tfds-icgen_mnist_4_v1,success,,,,,,
16037,xx,49301336832816338_tfds-icgen_cifar100_9_v1,success,,,,,,
16038,xx,46629819162305600_tfds-icgen_cycle_gan_facades_2_v1,success,,,,,,
16039,xx,4931302010327_tfds-icgen_cassava_9_v1,success,,,,,,
16040,xx,46664038623334165_tfds-icgen_deep_weeds_14_v1,success,,,,,,
16041,xx,46707870648946226_tfds-icgen_eurosat_rgb_9_v1,success,,,,,,
16042,xx,56087125733789495_tfds-icgen_mnist_1_v1,success,,,,,,
16043,xx,4672811043544897_tfds-icgen_cycle_gan_summer2winter_yosemite_7_v1,success,,,,,,
16044,xx,5618015040383545_tfds-icgen_cars196_10_v1,success,,,,,,
16045,xx,56223091089450013_tfds-icgen_oxford_iiit_pet_6_v1,success,,,,,,
16046,xx,49318566749996862_tfds-icgen_cycle_gan_ukiyoe2photo_1_v1,success,,,,,,
16047,xx,4932110283719419_tfds-icgen_omniglot_8_v1,success,,,,,,
16048,xx,46742628633358332_tfds-icgen_fashion_mnist_3_v1,success,,,,,,
16049,xx,49348420040540892_tfds-icgen_rock_paper_scissors_4_v1,success,,,,,,
16050,xx,5622929625276052_tfds-icgen_tf_flowers_7_v1,success,,,,,,
16051,xx,46745115326003215_tfds-icgen_caltech101_13_v1,success,,,,,,
16052,xx,56268294422159548_tfds-icgen_uc_merced_5_v1,success,,,,,,
16053,xx,49364367088043532_tfds-icgen_cycle_gan_maps_2_v1,success,,,,,,
16054,xx,56296131939564004_tfds-icgen_cifar100_5_v1,success,,,,,,
16055,xx,46760076972134120_tfds-icgen_imagenet_resized_32x32_2_v1,success,,,,,,
16056,xx,562983355570030530_tfds-icgen_cifar100_9_v1,success,,,,,,
16057,xx,5636726519342442_tfds-icgen_cmaterdb_bangla_7_v1,success,,,,,,
16058,xx,49378439309526501_tfds-icgen_imagenette_10_v1,success,,,,,,
16059,xx,56379287676933658_tfds-icgen_cassava_8_v1,success,,,,,,
16060,xx,49413285616654948_tfds-icgen_eurosat_rgb_7_v1,success,,,,,,
16061,xx,46785082863062370_tfds-icgen_omniglot_13_v1,success,,,,,,
16062,xx,468091744262109761_tfds-icgen_visual_domain_decathlon_dtd_14_v1,success,,,,,,
16063,xx,46806216904198950_tfds-icgen_cycle_gan_horse2zebra_3_v1,success,,,,,,
16064,xx,46819619783086099_tfds-icgen_omniglot_15_v1,success,,,,,,
16065,xx,56408283244525823_tfds-icgen_cycle_gan_maps_14_v1,success,,,,,,
16066,xx,56529165994456648_tfds-icgen_mnist_4_v1,success,,,,,,
16067,xx,56619508199821682_tfds-icgen_cifar100_3_v1,success,,,,,,
16068,xx,46842487738600623_tfds-icgen_colorectal_histology_1_v1,success,,,,,,
16069,xx,46887833304287156_tfds-icgen_cassava_8_v1,success,,,,,,
16070,xx,56706442510246086_tfds-icgen_horses_or_humans_11_v1,success,,,,,,
16071,xx,49420279972220394_tfds-icgen_colorectal_histology_12_v1,success,,,,,,
16072,xx,494650196561618007_tfds-icgen_deep_weeds_2_v1,success,,,,,,
16073,xx,49488324899292828_tfds-icgen_cmaterdb_devanagari_4_v1,success,,,,,,
16074,xx,4692636825311413_tfds-icgen_imagenette_10_v1,success,,,,,,
16075,xx,495047010388960701_tfds-icgen_tf_flowers_8_v1,success,,,,,,
16076,xx,56719872150067526_tfds-icgen_caltech101_15_v1,success,,,,,,
16077,xx,5672852002444060_tfds-icgen_cycle_gan_maps_2_v1,success,,,,,,
16078,xx,46927618223804380_tfds-icgen_cassava_6_v1,success,,,,,,
16079,xx,56914932262264009_tfds-icgen_cycle_gan_maps_9_v1,success,,,,,,
16080,xx,5690430375424147_tfds-icgen_deep_weeds_8_v1,success,,,,,,
16081,xx,495096188046189774_tfds-icgen_cifar10_15_v1,success,,,,,,
16082,xx,46938259877545196_tfds-icgen_tf_flowers_7_v1,success,,,,,,
16083,xx,4951074377200812_tfds-icgen_cycle_gan_vangogh2photo_8_v1,success,,,,,,
16084,xx,5692415273566740_tfds-icgen_cifar100_3_v1,success,,,,,,
16085,xx,4694035135298013_tfds-icgen_colorectal_histology_8_v1,success,,,,,,
16086,xx,46985481608908283_tfds-icgen_omniglot_4_v1,success,,,,,,
16087,xx,46991692179326081_tfds-icgen_cifar100_8_v1,success,,,,,,
16088,xx,56950051027915611_tfds-icgen_colorectal_histology_1_v1,success,,,,,,
16089,xx,56969993885102530_tfds-icgen_cifar10_7_v1,success,,,,,,
16090,xx,47016880500711083_tfds-icgen_mnist_7_v1,success,,,,,,
16091,xx,56990689368979659_tfds-icgen_mnist_1_v1,success,,,,,,
16092,xx,5704431692742800_tfds-icgen_cycle_gan_ukiyoe2photo_8_v1,success,,,,,,
16093,xx,47018380336148787_tfds-icgen_cats_vs_dogs_8_v1,success,,,,,,
16094,xx,49513923600798026_tfds-icgen_kmnist_11_v1,success,,,,,,
16095,xx,49531106863724228_tfds-icgen_cycle_gan_maps_10_v1,success,,,,,,
16096,xx,4963064624700827_tfds-icgen_cycle_gan_summer2winter_yosemite_3_v1,success,,,,,,
16097,xx,47023725805324007_tfds-icgen_kmnist_15_v1,success,,,,,,
16098,xx,49656788215639822_tfds-icgen_cats_vs_dogs_13_v1,success,,,,,,
