"Name","Runtime","Hostname","Notes","GPU Type","GPU Count","Tags","ID","State","User","Group","Job Type","Created","Updated","End Time","Sweep","Description","Commit","GitHub","amp","auto_augment","batch_size","bss_reg","clip_grad","cotuning_reg","cutmix","dataset","decay_epochs","decay_rate","delta_reg","device","drop","layer_decay","lr","mixup","mixup_prob","model","momentum","num_classes","opt","opt_betas","patience_epochs","pct_to_freeze","ra_magnitude","ra_num_ops","random_augment","sched","smoothing","sp_reg","stoch_norm","test_mode","trivial_augment","warmup_epochs","warmup_lr","weight_decay","amp_dtype","amp_impl","aot_autograd","aug_repeats","aug_splits","bce_loss","channels_last","checkpoint_hist","class_map","clip_mode","color_jitter","cooldown_epochs","data_dir","dataset_augmentation_path","dataset_download","decay_milestones","dist_bn","distributed","epoch_repeats","epochs","eval_metric","experiment","fast_norm","fuser","grad_checkpointing","hflip","initial_checkpoint","interpolation","jsd_loss","linear_probing","local_rank","log_interval","log_wandb","lr_base","lr_base_scale","lr_base_size","lr_cycle_decay","lr_cycle_limit","lr_cycle_mul","lr_k_decay","lr_noise_pct","lr_noise_std","min_lr","mixup_mode","mixup_off_epoch","mixup_switch_prob","model_ema","model_ema_decay","model_ema_force_cpu","no_aug","no_ddp_bb","no_prefetcher","no_resume_opt","output","persistent_workers","pin_mem","prefetcher","pretrained","project_name","ra_interpolation","ra_num_magnitude_bins","rank","ratio","recount","recovery_interval","remode","reprob","resplit","resume","save_images","scale","sched_on_updates","seed","split_bn","sync_bn","torchscript","train_interpolation","train_split","tta","use_multi_epochs_loader","val_split","vflip","warmup_prefix","worker_seeding","workers","world_size","epoch","eval_loss","eval_time","eval_top1","eval_top5","train_backbone_grad_norm","train_head_grad_norm","train_loss","train_time"
"24673326411918207_micro_set0_FLW_v1","440","dlcgpu02","-","NVIDIA GeForce RTX 2080 Ti","1","","hf9c0k2w","finished","spinedaa","","","2023-02-28T15:23:46.000Z","2023-02-28T15:31:06.000Z","2023-02-28T15:31:06.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","true","","4","0.01","10","0.5","0.1","mtlbm/micro/set0/FLW","20","0.1","0","cuda:0","0.2","0.75","0.005","0.4","1","xcit_tiny_12_p8_384_dist","0.9","20","sgd","","10","0.8","8","2","false","multistep","0.05","0.1","false","false","false","10","0","0.1","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","24673326411918207_micro_set0_FLW_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","49","2.8093017578125","1.2365705966949463","14.375","45.625","6.697051981021909","4.66826705562938","63.217162164052326","6.24724817276001"
"24601568503875642_micro_set0_PLK_v1","1773","dlcgpu25","-","NVIDIA GeForce RTX 2080 Ti","1","","1kzwbdsr","finished","spinedaa","","","2023-02-28T15:22:56.000Z","2023-02-28T15:52:29.000Z","2023-02-28T15:52:29.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","false","","2","0.1","1","4","1","mtlbm/micro/set0/PLK","90","0.1","0","cuda:0","0.1","0.65","0.00005","0.4","1","tf_efficientnet_b7_ns","0.9","20","adamw","[0,0.999]","10","1","8","2","false","cosine","0.1","0.1","true","true","false","5","0","0.1","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","24601568503875642_micro_set0_PLK_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","49","4.363854424655438","4.886524438858032","7.5","32.5","0.8020401842038086","0.5535104168866843","8.789532186587651","30.21111798286438"
"24525090854250463_micro_set0_PLT_VIL_v1","1540","dlcgpu16","-","NVIDIA GeForce RTX 2080 Ti","1","","bpib7dtf","finished","spinedaa","","","2023-02-28T15:22:37.000Z","2023-02-28T15:48:17.000Z","2023-02-28T15:48:17.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","true","","2","0.1","","1","0.5","mtlbm/micro/set0/PLT_VIL","90","0.1","0.0001","cuda:0","0.2","","0.001","2","0.25","volo_d1_384","0.9","20","adamp","[0,0.999]","10","0.4","8","2","false","cosine","0.1","0.1","false","false","false","5","0","0.1","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","24525090854250463_micro_set0_PLT_VIL_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","49","1.2132080078125","1.5487158298492432","81.25","100","9.469291323043718","5.549477900267763","4.663045483827591","28.009491205215458"
"24449925412436985_micro_set0_PLK_v1","146","dlcgpu02","-","NVIDIA GeForce RTX 2080 Ti","1","","vyctdleo","finished","spinedaa","","","2023-02-28T15:21:13.000Z","2023-02-28T15:23:39.000Z","2023-02-28T15:23:39.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","true","","32","0.001","","1","2","mtlbm/micro/set0/PLK","90","0.1","0.1","cuda:0","0.1","0.75","0.005","8","0.25","edgenext_xx_small","0.9","20","adamp","[0,0.999]","10","0.2","8","2","false","cosine","0.1","0.1","true","false","true","0","0","0.1","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","24449925412436985_micro_set0_PLK_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","49","2.93359375","0.5414867401123047","11.25","39.375","1432.4175051140858","1.0786161879405245","5128.173795572917","1.9599647521972656"
"24446534071834345_micro_set1_APL_v1","1155","dlcgpu32","-","NVIDIA GeForce RTX 2080 Ti","1","","2qlxw323","finished","spinedaa","","","2023-02-28T15:21:13.000Z","2023-02-28T15:40:28.000Z","2023-02-28T15:40:28.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","true","","128","0.1","1","0.5","0.25","mtlbm/micro/set1/APL","90","0.1","0.1","cuda:0","0","0.75","0.0005","0.4","0","swinv2_base_window12to24_192to384_22kft1k","0.9","20","adamw","[0,0.999]","10","1","8","2","false","cosine","0.05","0.1","true","false","false","0","0","0.1","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","24446534071834345_micro_set1_APL_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","49","0.99619140625","3.5135722160339355","76.875","94.375","0.10045093414887146","0.9949404397905914","2.495421822865804","18.252787590026855"
"244283848289971831_micro_set1_ACT_40_v1","380","dlcgpu10","-","NVIDIA GeForce RTX 2080 Ti","1","","wg8zz3lw","finished","spinedaa","","","2023-02-28T15:20:27.000Z","2023-02-28T15:26:47.000Z","2023-02-28T15:26:47.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","true","","2","0","1","1","0.5","mtlbm/micro/set1/ACT_40","10","0.5","0.0001","cuda:0","0.4","0.75","0.005","2","0.75","mobilevit_xxs","0.9","20","adam","[0.9,0.99]","10","1","8","2","false","step","0.05","0.001","false","true","false","10","0.00001","0.1","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","244283848289971831_micro_set1_ACT_40_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","49","2.9724853515625","1.1482303142547607","5","38.125","0.010244657785654282","0.9727700729708773","5.975653048356374","5.866668701171875"
"24419802126139658_micro_set1_TEX_DTD_v1","32","dlcgpu32","-","NVIDIA GeForce RTX 2080 Ti","1","","3q8gk5bt","finished","spinedaa","","","2023-02-28T15:20:25.000Z","2023-02-28T15:20:57.000Z","2023-02-28T15:20:57.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","false","","32","0","","0","0.1","mtlbm/micro/set1/TEX_DTD","90","0.1","0.01","cuda:0","0.4","0.75","0.01","1","0.75","convnext_small_384_in22ft1k","0.95","20","momentum","","10","0.2","9","2","true","cosine","0.1","0.001","true","false","false","0","0","0.1","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","24419802126139658_micro_set1_TEX_DTD_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","0","NaN","2.861725330352783","5","23.75","8.712404810329572","9.809522843220703","NaN","5.164132356643677"
"244044753204553397_micro_set2_ACT_410_v1","15","dlcgpu10","-","NVIDIA GeForce RTX 2080 Ti","1","","qc6c12ju","finished","spinedaa","","","2023-02-28T15:20:05.000Z","2023-02-28T15:20:20.000Z","2023-02-28T15:20:20.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","true","","512","0","10","0","0.5","mtlbm/micro/set2/ACT_410","10","0.5","0.0001","cuda:0","0.2","","0.0001","0","0.75","volo_d1_384","0.9","20","momentum","","10","1","8","2","false","multistep","0.05","0.0001","true","true","false","0","0.00001","0.1","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","244044753204553397_micro_set2_ACT_410_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","","","","","","","","",""
"24371072883152065_micro_set1_PLT_NET_v1","14","dlcgpu10","-","NVIDIA GeForce RTX 2080 Ti","1","","z685epyu","finished","spinedaa","","","2023-02-28T15:19:44.000Z","2023-02-28T15:19:58.000Z","2023-02-28T15:19:58.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","true","","2","0.01","","2","1","mtlbm/micro/set1/PLT_NET","90","0.1","0.0001","cuda:0","0.2","0.65","0.00001","0","0.25","mobilevitv2_075","0.9","20","adamp","[0,0.999]","10","0.4","8","2","false","cosine","0.05","0.1","false","true","false","0","0","0.1","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","24371072883152065_micro_set1_PLT_NET_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","","","","","","","","",""
"24317185434482641_micro_set1_DOG_v1","30","dlcgpu32","-","NVIDIA GeForce RTX 2080 Ti","1","","9192zqyk","finished","spinedaa","","","2023-02-28T15:19:43.000Z","2023-02-28T15:20:13.000Z","2023-02-28T15:20:13.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","true","","128","0.0001","","2","0","mtlbm/micro/set1/DOG","20","0.5","0.0001","cuda:0","0.1","","0.0005","4","0.5","volo_d1_384","0.9","19","adamw","[0.9,0.999]","10","0.6","8","2","false","step","0.1","0","false","true","false","0","0","0.1","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","24317185434482641_micro_set1_DOG_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","0","2.416015625","1.0877673625946045","45.3125","76.5625","2.6131587994681227","2.0300741664169117","8.781280517578125","2.1518499851226807"
"24101556346949446_micro_set1_RSICB_v1","187","dlcgpu10","-","NVIDIA GeForce RTX 2080 Ti","1","","yute183b","finished","spinedaa","","","2023-02-28T15:16:30.000Z","2023-02-28T15:19:37.000Z","2023-02-28T15:19:37.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","false","original","64","0.001","","0","0.5","mtlbm/micro/set1/RSICB","10","0.1","0","cuda:0","0.3","","0.00001","8","0.75","mobilevitv2_075","0.9","20","sgd","","10","0","8","2","false","step","0.05","0.0001","true","false","false","5","0.00001","0","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","24101556346949446_micro_set1_RSICB_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","49","2.969676733016968","0.7168004512786865","10.625","31.875","1.471458752554562","0.5779139594726728","3.0319507462637767","2.6321346759796143"
"240264045468189915_micro_set2_MD_6_v1","3601","dlcgpu17","-","NVIDIA GeForce RTX 2080 Ti","1","","adk15qwe","crashed","spinedaa","","","2023-02-28T15:10:58.000Z","2023-02-28T16:10:59.000Z","2023-02-28T16:10:59.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","true","","256","0","","0","1","mtlbm/micro/set2/MD_6","20","0.1","0.001","cuda:0","0","0.65","0.00005","1","0.75","deit3_small_patch16_384_in21ft1k","0.9","20","momentum","","10","1","17","2","true","multistep","0.05","0.1","false","true","false","10","0.00001","0.0001","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","240264045468189915_micro_set2_MD_6_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","30","3.259765625","1.386460781097412","6.25","26.875","3.366446890140651e-7","3.475181064697309","3.231928825378418","4.0606162548065186"
"23964119343470453_micro_set2_FNG_v1","545","dlcgpu19","-","NVIDIA GeForce RTX 2080 Ti","1","","cicb2t3v","finished","spinedaa","","","2023-02-28T15:10:25.000Z","2023-02-28T15:19:30.000Z","2023-02-28T15:19:30.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","true","original","8","0.0001","","4","1","mtlbm/micro/set2/FNG","90","0.1","0.001","cuda:0","0","0.65","0.001","4","0.75","volo_d1_384","0.9","20","adamw","[0.9,0.999]","2","0.6","8","2","false","plateau","0","0.001","true","true","false","0","0.00001","0","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","23964119343470453_micro_set2_FNG_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","49","2.5130859375","1.5524892807006836","23.125","56.25","Infinity","3.446741637976659","14.400955327351888","9.717145681381226"
