"Name","State","Notes","User","Tags","Created","Runtime","Sweep","amp","amp_dtype","amp_impl","aot_autograd","aug_repeats","aug_splits","auto_augment","batch_size","bce_loss","bss_reg","channels_last","checkpoint_hist","class_map","clip_grad","clip_mode","color_jitter","cooldown_epochs","cotuning_reg","cutmix","data_dir","dataset","dataset_augmentation_path","dataset_download","decay_epochs","decay_milestones","decay_rate","delta_reg","device","dist_bn","distributed","drop","epoch_repeats","epochs","eval_metric","experiment","fast_norm","fuser","grad_checkpointing","hflip","initial_checkpoint","interpolation","jsd_loss","layer_decay","linear_probing","local_rank","log_interval","log_wandb","lr","lr_base","lr_base_scale","lr_base_size","lr_cycle_decay","lr_cycle_limit","lr_cycle_mul","lr_k_decay","lr_noise_pct","lr_noise_std","min_lr","mixup","mixup_mode","mixup_off_epoch","mixup_prob","mixup_switch_prob","model","model_ema","model_ema_decay","model_ema_force_cpu","momentum","no_aug","no_ddp_bb","no_prefetcher","no_resume_opt","num_classes","opt","opt_betas","output","patience_epochs","pct_to_freeze","persistent_workers","pin_mem","prefetcher","pretrained","project_name","ra_interpolation","ra_magnitude","ra_num_magnitude_bins","ra_num_ops","random_augment","rank","ratio","recount","recovery_interval","remode","reprob","resplit","resume","save_images","scale","sched","sched_on_updates","seed","smoothing","sp_reg","split_bn","stoch_norm","sync_bn","test_mode","torchscript","train_interpolation","train_split","trivial_augment","tta","use_multi_epochs_loader","val_split","vflip","warmup_epochs","warmup_lr","warmup_prefix","weight_decay","worker_seeding","workers","world_size","epoch","eval_loss","eval_time","eval_top1","eval_top5","train_backbone_grad_norm","train_head_grad_norm","train_loss","train_time"
"27875280182781971_micro_set1_APL_v1","finished","-","spinedaa","","2023-03-01T05:09:43.000Z","28","","true","float16","native","false","0","0","","64","false","0","false","1","","","norm","0.4","0","2","0","datasets/meta-album","mtlbm/micro/set1/APL","","false","90","[90,180,270]","0.1","0.0001","cuda:0","reduce","false","0","0","50","top1","27875280182781971_micro_set1_APL_v1","false","","false","0.5","","","false","","false","0","50","true","0.0005","0.1","","256","0.5","1","1","1","0.67","1","0","0.2","batch","0","0.25","0.5","beit_base_patch16_384","false","0.9998","false","0.8","false","false","false","false","20","momentum","","experiments/output/metrics/","10","0","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","cosine","false","42","0","0.01","false","true","false","true","false","random","train","false","0","false","val","0","10","0.000001","false","0.001","all","4","1","0","3.1337890625","0.5409238338470459","12.5","25","Infinity","11.567218141009166","9.1033673286438","1.185044527053833"
"27855488247655570_micro_set2_PLT_DOC_v1","finished","-","spinedaa","","2023-03-01T05:09:21.000Z","16","","false","float16","native","false","0","0","","512","false","0.01","false","1","","10","norm","0.4","0","0.5","1","datasets/meta-album","mtlbm/micro/set2/PLT_DOC","","false","90","[90,180,270]","0.1","0.1","cuda:0","reduce","false","0.1","0","50","top1","27855488247655570_micro_set2_PLT_DOC_v1","false","","false","0.5","","","false","0.75","false","0","50","true","0.0005","0.1","","256","0.5","1","1","1","0.67","1","0","2","batch","0","0.75","0.5","tf_efficientnet_b4_ns","false","0.9998","false","0.9","false","false","false","false","20","adam","[0,0.999]","experiments/output/metrics/","10","0.2","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","cosine","false","42","0.1","0.0001","false","true","false","false","false","random","train","true","0","false","val","0","10","0.000001","false","0.001","all","4","1","","","","","","","","",""
"27731301671103652_micro_set1_MD_5_BIS_v1","finished","-","spinedaa","","2023-03-01T05:06:20.000Z","171","","false","float16","native","false","0","0","","64","false","0.1","false","1","","","norm","0.4","0","0.5","0.5","datasets/meta-album","mtlbm/micro/set1/MD_5_BIS","","false","90","[90,180,270]","0.1","0.0001","cuda:0","reduce","false","0.3","0","50","top1","27731301671103652_micro_set1_MD_5_BIS_v1","false","","false","0.5","","","false","0.75","false","0","50","true","0.00001","0.1","","256","0.5","1","1","1","0.67","1","0","8","batch","0","0","0.5","edgenext_small","false","0.9998","false","0.9","false","false","false","false","20","adam","[0,0.999]","experiments/output/metrics/","10","0","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","cosine","false","42","0.05","0.01","false","true","false","true","false","random","train","true","0","false","val","0","5","0.000001","false","0.001","all","4","1","49","3.084612417221069","0.7753810882568359","5","29.375","144617.46802283637","1.4990388864040898","56.22214780535017","2.713419198989868"
"27627577045616008_micro_set2_PLT_DOC_v1","finished","-","spinedaa","","2023-03-01T04:59:37.000Z","395","","false","float16","native","false","0","0","","64","false","0.0001","false","1","","1","norm","0.4","0","1","0.1","datasets/meta-album","mtlbm/micro/set2/PLT_DOC","","false","20","[90,180,270]","0.5","0","cuda:0","reduce","false","0.1","0","50","top1","27627577045616008_micro_set2_PLT_DOC_v1","false","","false","0.5","","","false","0.65","false","0","50","true","0.00005","0.1","","256","0.5","1","1","1","0.67","1","0","1","batch","0","0.5","0.5","deit3_small_patch16_384_in21ft1k","false","0.9998","false","0","false","false","false","false","20","momentum","","experiments/output/metrics/","10","0.4","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","step","false","42","0.05","0.0001","false","false","false","false","false","random","train","false","0","false","val","0","5","0.000001","false","0.001","all","4","1","49","3.422356367111206","1.317014455795288","5","25","0.8089529911622295","0.5801568673922585","6.191439119974772","6.0911619663238525"
"27572360840222955_micro_set1_TEX_DTD_v1","finished","-","spinedaa","","2023-03-01T04:57:58.000Z","697","","true","float16","native","false","0","0","","256","false","0","false","1","","10","norm","0.4","0","2","0.5","datasets/meta-album","mtlbm/micro/set1/TEX_DTD","","false","20","[90,180,270]","0.5","0","cuda:0","reduce","false","0.1","0","50","top1","27572360840222955_micro_set1_TEX_DTD_v1","false","","false","0.5","","","false","0.75","false","0","50","true","0.00001","0.1","","256","0.5","1","1","1","0.67","1","0","1","batch","0","0.25","0.5","convnext_small_384_in22ft1k","false","0.9998","false","0.9","false","false","false","false","20","sgd","","experiments/output/metrics/","10","0.2","false","false","true","true","AFT-MC-01","nearest","9","31","2","true","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","step","false","42","0.1","0.001","false","true","false","false","false","random","train","false","0","false","val","0","0","0.000001","false","0.001","all","4","1","49","2.759765625","2.42094087600708","12.5","52.5","5.069996193736376","5.200594693243376","9.06391143798828","9.573851108551024"
"27551359899852601_micro_set1_TEX_DTD_v1","finished","-","spinedaa","","2023-03-01T04:57:23.000Z","28","","true","float16","native","false","0","0","","128","false","0.0001","false","1","","10","norm","0.4","0","1","0.1","datasets/meta-album","mtlbm/micro/set1/TEX_DTD","","false","90","[90,180,270]","0.1","0.001","cuda:0","reduce","false","0.4","0","50","top1","27551359899852601_micro_set1_TEX_DTD_v1","false","","false","0.5","","","false","0.65","false","0","50","true","0.0001","0.1","","256","0.5","1","1","1","0.67","1","0","0.4","batch","0","0.5","0.5","volo_d1_384","false","0.9998","false","0.9","false","false","false","false","20","sgd","","experiments/output/metrics/","10","0.2","false","false","true","true","AFT-MC-01","nearest","17","31","3","true","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","cosine","false","42","0.05","0.0001","false","true","false","true","false","random","train","false","0","false","val","0","0","0.000001","false","0.001","all","4","1","0","3.05078125","0.6670541763305664","0","18.75","6.036130834021134","3.1363704746602883","5.957808494567871","1.7321596145629885"
"27545361162439786_micro_set1_APL_v1","finished","-","spinedaa","","2023-03-01T04:57:02.000Z","14","","false","float16","native","false","0","0","","512","false","0","false","1","","1","norm","0.4","0","4","0.25","datasets/meta-album","mtlbm/micro/set1/APL","","false","90","[90,180,270]","0.1","0","cuda:0","reduce","false","0.3","0","50","top1","27545361162439786_micro_set1_APL_v1","false","","false","0.5","","","false","0.75","false","0","50","true","0.00001","0.1","","256","0.5","1","1","1","0.67","1","0","8","batch","0","0","0.5","deit3_small_patch16_384_in21ft1k","false","0.9998","false","0.9","false","false","false","false","20","sgd","","experiments/output/metrics/","10","0.2","false","false","true","true","AFT-MC-01","nearest","17","31","3","true","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","cosine","false","42","0","0.0001","false","true","false","false","false","random","train","false","0","false","val","0","0","0.000001","false","0.001","all","4","1","","","","","","","","",""
"27531334977064774_micro_set2_RSD_v1","finished","-","spinedaa","","2023-03-01T04:56:40.000Z","15","","false","float16","native","false","0","0","","512","false","0.0001","false","1","","","norm","0.4","0","1","2","datasets/meta-album","mtlbm/micro/set2/RSD","","false","90","[90,180,270]","0.1","0","cuda:0","reduce","false","0.2","0","50","top1","27531334977064774_micro_set2_RSD_v1","false","","false","0.5","","","false","0.75","false","0","50","true","0.0005","0.1","","256","0.5","1","1","1","0.67","1","0","0.2","batch","0","0.25","0.5","edgenext_x_small","false","0.9998","false","0.9","false","false","false","false","20","adamp","[0,0.999]","experiments/output/metrics/","10","0","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","cosine","false","42","0","0","false","true","false","false","false","random","train","true","0","false","val","0","0","0.000001","false","0.001","all","4","1","","","","","","","","",""
"27477614220190611_micro_set2_MD_6_v1","finished","-","spinedaa","","2023-03-01T04:56:38.000Z","1019","","true","float16","native","false","0","0","","256","false","0.001","false","1","","1","norm","0.4","0","0.5","1","datasets/meta-album","mtlbm/micro/set2/MD_6","","false","20","[90,180,270]","0.5","0.0001","cuda:0","reduce","false","0.3","0","50","top1","27477614220190611_micro_set2_MD_6_v1","false","","false","0.5","","","false","","false","0","50","true","0.00001","0.1","","256","0.5","1","1","1","0.67","1","0","4","batch","0","0.5","0.5","xcit_small_12_p8_384_dist","false","0.9998","false","0.9","false","false","false","false","20","adamw","[0.9,0.999]","experiments/output/metrics/","10","0.4","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","step","false","42","0.05","0.0001","false","false","false","false","false","random","train","false","0","false","val","0","0","0.000001","false","0.001","all","4","1","49","2.9166015625","1.9737579822540283","10.625","44.375","0.8834737170191255","0.4683007927746956","4.285745096206665","16.97075343132019"
"27401241711121593_micro_set0_RESISC_v1","finished","-","spinedaa","","2023-03-01T04:56:00.000Z","31","","true","float16","native","false","0","0","","256","false","0.0001","false","1","","1","norm","0.4","0","0.5","0.1","datasets/meta-album","mtlbm/micro/set0/RESISC","","false","90","[90,180,270]","0.1","0.01","cuda:0","reduce","false","0.3","0","50","top1","27401241711121593_micro_set0_RESISC_v1","false","","false","0.5","","","false","0.65","false","0","50","true","0.001","0.1","","256","0.5","1","1","1","0.67","1","0","1","batch","0","0.75","0.5","xcit_nano_12_p8_384_dist","false","0.9998","false","0.9","false","false","false","false","20","adam","[0,0.999]","experiments/output/metrics/","10","0","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","cosine","false","42","0.05","0.0001","false","true","false","true","false","random","train","true","0","false","val","0","10","0","false","0.001","all","4","1","0","3.6416015625","0.7408478260040283","6.25","29.6875","NaN","NaN","6.081996917724609","2.530071496963501"
"27356937323525534_micro_set0_PLK_v1","finished","-","spinedaa","","2023-03-01T04:52:47.000Z","224","","false","float16","native","false","0","0","","4","false","0.1","false","1","","1","norm","0.4","0","0.5","0.5","datasets/meta-album","mtlbm/micro/set0/PLK","","false","90","[90,180,270]","0.1","0.001","cuda:0","reduce","false","0.4","0","50","top1","27356937323525534_micro_set0_PLK_v1","false","","false","0.5","","","false","0.65","false","0","50","true","0.0001","0.1","","256","0.5","1","1","1","0.67","1","0","2","batch","0","0.5","0.5","mobilevit_xs","false","0.9998","false","0.9","false","false","false","false","20","adamw","[0,0.999]","experiments/output/metrics/","10","0.8","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","cosine","false","42","0.05","0.01","false","false","false","true","false","random","train","true","0","false","val","0","10","0","false","0.001","all","4","1","49","2.7955328583717347","0.7904007434844971","20","66.875","0.9996434139365716","0.026262060739403303","24.986962378025055","3.5481643676757812"
"27315753092099716_micro_set0_TEX_v1","finished","-","spinedaa","","2023-03-01T04:51:04.000Z","289","","false","float16","native","false","0","0","","8","false","0.1","false","1","","1","norm","0.4","0","0","4","datasets/meta-album","mtlbm/micro/set0/TEX","","false","90","[90,180,270]","0.1","0","cuda:0","reduce","false","0.3","0","50","top1","27315753092099716_micro_set0_TEX_v1","false","","false","0.5","","","false","0.75","false","0","50","true","0.01","0.1","","256","0.5","1","1","1","0.67","1","0","0.4","batch","0","0.5","0.5","tf_efficientnet_b4_ns","false","0.9998","false","0.9","false","false","false","false","20","adamw","[0,0.999]","experiments/output/metrics/","10","0.6","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","cosine","false","42","0.1","0","false","false","false","true","false","random","train","true","0","false","val","0","10","0","false","0.001","all","4","1","49","0.5349138438701629","1.2429702281951904","85","100","0.9919436448763336","0.126167062721234","2.065935680270195","4.972609996795654"
"27310389336205270_micro_set2_PRT_v1","finished","-","spinedaa","","2023-03-01T04:50:42.000Z","15","","false","float16","native","false","0","0","","512","false","0.01","false","1","","1","norm","0.4","0","2","0.5","datasets/meta-album","mtlbm/micro/set2/PRT","","false","90","[90,180,270]","0.1","0.0001","cuda:0","reduce","false","0.2","0","50","top1","27310389336205270_micro_set2_PRT_v1","false","","false","0.5","","","false","0.65","false","0","50","true","0.00001","0.1","","256","0.5","1","1","1","0.67","1","0","0.4","batch","0","0.25","0.5","edgenext_small","false","0.9998","false","0.9","false","false","false","false","20","adam","[0,0.999]","experiments/output/metrics/","10","0.2","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","cosine","false","42","0.05","0","false","false","false","false","false","random","train","true","0","false","val","0","10","0","false","0.001","all","4","1","","","","","","","","",""
"27242478981741921_micro_set1_RSICB_v1","finished","-","spinedaa","","2023-03-01T04:50:00.000Z","160","","true","float16","native","false","0","0","","256","false","0.001","false","1","","10","norm","0.4","0","1","4","datasets/meta-album","mtlbm/micro/set1/RSICB","","false","20","[90,180,270]","0.5","0.001","cuda:0","reduce","false","0.2","0","50","top1","27242478981741921_micro_set1_RSICB_v1","false","","false","0.5","","","false","0.75","false","0","50","true","0.0001","0.1","","256","0.5","1","1","1","0.67","1","0","0","batch","0","0","0.5","mobilevitv2_075","false","0.9998","false","0.9","false","false","false","false","20","sgd","","experiments/output/metrics/","10","0.4","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","step","false","42","0.1","0","false","true","false","false","false","random","train","true","0","false","val","0","5","0","false","0.001","all","4","1","49","2.95859375","0.7581756114959717","8.125","32.5","9.997314274449348","0.23160407467601693","8.515024185180664","1.909165382385254"
"27237805394454361_micro_set1_DOG_v1","finished","-","spinedaa","","2023-03-01T04:49:34.000Z","20","","true","float16","native","false","0","0","","2","false","0","false","1","","1","norm","0.4","0","0.5","1","datasets/meta-album","mtlbm/micro/set1/DOG","","false","20","[90,180,270]","0.5","0.001","cuda:0","reduce","false","0.2","0","50","top1","27237805394454361_micro_set1_DOG_v1","false","","false","0.5","","","false","","false","0","50","true","0.001","0.1","","256","0.5","1","1","1","0.67","1","0","0.4","batch","0","0.75","0.5","tf_efficientnet_b4_ns","false","0.9998","false","0.9","false","false","false","false","19","sgd","","experiments/output/metrics/","10","0.8","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","step","false","42","0.05","0","false","true","false","true","false","random","train","false","0","false","val","0","5","0","false","0.001","all","4","1","0","NaN","1.568162202835083","4.605263157894737","22.36842105263158","NaN","NaN","NaN","0.4910180568695069"
